age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20.0,Private,117222.0,Some-college,10.0,Never-married,Tech-support,INVALID,White,Male,0.0,0.0,15.0,United-States,<=50K
46.0,Private,12345,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K.
22.0,Private,215074.0,Some-college,10.0,INVALID,Other-service,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,INVALID
36.0,Self-emp-not-inc,118429.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
17.0,Private,27415.0,11th,7.0,Never-married,INVALID,,nmAEe-k-nmoiarisId,Male,0.0,0.0,20.0,INVALID,<=50K
40.0,Private,170730.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
62.0,Federal-gov,223163.0,Some-college,10.0,NEVER-MARRIED,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K.
20.0,Private,284737.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
24.0,?,152140.0,HS-grad,9.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,40.0,,<=50K
25.0,Local-gov,307294.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K.
31.0,Self-emp-inc,243165.0,HS-grad,9.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,50.0,INVALID,>50K.
19.0,Private,27433.0,INVALID,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,INVALID,<=50K
19.0,Private,,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,34.0,United-States,<=50K.
39.0,Private,34996.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,lFmeea,0.0,0.0,40.0,United-States,<=50K.
44.0,State-gov,307468.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50.0,United-States,>50K.
36.0,Private,20507.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
68.0,Private,223851.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
25.0,Private,189219.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
30.0,Private,185336.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,xBckl,Female,0.0,0.0,37.0,United-States,<=50K
42.0,Private,210534.0,5th-6th,3.0,Separated,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
34.0,Private,73161.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
42.0,Private,172297.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,40.0,INVALID,>50K
29.0,Self-emp-not-inc,341672.0,HS-grad,9.0,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0.0,1564.0,50.0,India,>50K
23.0,Private,237720.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,INVALID,Male,0.0,0.0,38.0,United-States,<=50K
24.0,Private,153078.0,Bachelors,13.0,Never-married,Tech-support,INVALID,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K.
31.0,Private,163594.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
48.0,Private,236858.0,11th,7.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,31.0,United-States,<=50K
47.0,Private,125892.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,75.0,United-States,>50K
66.0,Self-emp-not-inc,28061.0,7th-8th,4.0,INVALID,Farming-fishing,Unmarried,White,Male,0.0,0.0,50.0,12345,<=50K
59.0,Federal-gov,51662.0,HS-grad,9.0,Widowed,INVALID,Uiarremnd,White,Female,0.0,0.0,40.0,INVALID,<=50K.
31.0,taSogt-ev,255830.0,Assoc-acdm,12.0,INVALID,Adm-clerical,Own-child,Blxak,Female,0.0,0.0,45.0,United-States,<=50K
41.0,Private,143046.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,INVALID,182750.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>50K
42.0,Private,165309.0,HS-grad,9.0,Never-married,INVALID,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K.
38.0,Local-gov,223237.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,35429.0,HS-grad,9.0,INVALID,Machine-op-inspct,Unmarried,hteW,Male,1506.0,0.0,40.0,United-States,INVALID
36.0,Private,224541.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,INVALID,>50K.
66.0,?,170617.0,Masters,14.0,Widowed,?,Not-in-family,White,INVALID,0.0,0.0,6.0,United-States,<=50K
24.0,Private,197554.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K.
42.0,Federal-gov,31621.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,INVALID,<=50K
24.0,?,33339.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
60.0,Self-emp-not-inc,914261,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
50.0,Private,69345.0,HS-grad,9.0,INVALID,Machine-op-inspct,Husband,White,Male,0.0,1902.0,44.0,United-States,>50K.
22.0,Private,208946.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
67.0,-pmfcn-eiSel,112318.0,10th,6.0,,INVALID,Husband,White,Male,0.0,0.0,40.0,United-States,INVALID
28.0,Private,356555.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
28.0,Private,216757.0,Doctorate,16.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K.
29.0,?,108775.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,Dominican-Reublic,
37.0,Private,199753.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,INVALID,Male,0.0,0.0,35.0,United-States,>50K
31.0,Local-gov,168740.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K.
38.0,Private,234901.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Self-emp-not-inc,,Some-college,10.0,Separated,Craft-repair,Not-in-family,12345,Male,0.0,0.0,60.0,United-States,>50K
32.0,State-gov,190577.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,262617.0,Bachelors,13.0,,Adm-clerical,Husband,White,Male,0.0,0.0,55.0,INVALID,>50K.
47.0,Private,168283.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47.0,Private,160474.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,United-States,>50K
57.0,Private,279636.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
33.0,Local-gov,352277.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103.0,0.0,45.0,United-States,>50K.
23.0,Private,170302.0,HS-GRAD,9.0,Widowed,Exec-managerial,Unmarried,White,Male,0.0,0.0,38.0,United-States,<=50K.
33.0,Self-emp-inc,206609.0,HS-grad,9.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
19.0,Private,426589.0,HS-grad,9.0,Married-spouse-absent,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K.
44.0,,215304.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
28.0,Private,402771.0,Assoc-voc,11.0,Never-married,Exec-managerial,Not-in-family,White,12345,0.0,0.0,23.0,United-States,<=50K.
48.0,Private,47343.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34.0,Local-gov,283921.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
73.0,Private,220019.0,t9h,5.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,9.0,United-States,<=50K
42.0,State-gov,160369.0,HS-grad,9.0,INVALID,INVALID,Not-in-family,White,Male,0.0,0.0,40.0,UNITED-STATES,>50K
32.0,Private,205152.0,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
61.0,Private,153790.0,Assoc-acdm,12.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K.
46.0,Private,102771.0,Masters,14.0,Married-civ-spouse,,,White,Male,0.0,1977.0,40.0,United-States,>50K
36.0,Private,212433.0,HS-grad,9.0,Never-married,Craft-repair,-hcwilOdn,Bldck,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,241895.0,Some-college,10.0,u-repacsoeMsr-vid,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Self-emp-inc,311357.0,Prof-school,15.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
56.0,Self-emp-inc,187355.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,60.0,dCanaa,
37.0,Private,182668.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
31.0,Private,374833.0,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
35.0,Self-emp-not-inc,269300.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,60.0,United-States,<=50K
33.0,Private,172304.0,assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K.
17.0,Private,89821.0,11th,7.0,Never-married,Other-service,Own-child,White,INVALID,0.0,0.0,10.0,United-States,<=50K
72.0,Self-emp-inc,199233.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2377.0,35.0,United-States,>50K.
38.0,Private,149419.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
27.0,Private,55950.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K.
38.0,Private,809585.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
58.0,Private,195878.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K.
28.0,,119793.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,hite,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Private,144361.0,HS-grad,9.0,Maried-civ-spouse,Machine-op-inspct,INVALID,White,Male,0.0,0.0,38.0,United-States,<=50K
31.0,Local-gov,32593.0,Bachelors,13.0,INVALID,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K.
39.0,Private,207568.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48.0,,>50K
47.0,Private,159075.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K.
18.0,Private,118938.0,1th1,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,18.0,United-States,<=50K
33.0,PRIVATE,97939.0,Assoc-acdm,12.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,42.0,United-States,<=0K
52.0,Private,400004.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
17.0,Private,177629.0,11th,7.0,Never-married,Sales,Own-child,INVALID,Female,0.0,0.0,20.0,United-States,<=50K
35.0,Private,107160.0,12th,8.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
42.0,Private,403187.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,84726.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Local-gov,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
62.0,Federal-gov,914261,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K.
18.0,Private,39222.0,11th,7.0,Never-married,INVALID,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,131230.0,Bachelors,13.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K.
24.0,Private,117167.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,53.0,United-States,<=50K
34.0,Private,379798.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,
44.0,Private,205474.0,Bachelors,13.0,Married-civ-spouse,sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Local-gov,236321.0,HS-grad,9.0,Divorced,Transport-moving,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
31.0,Private,46807.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,INVALID,<=50K
33.0,12345,392812.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,WHITE,Male,0.0,1977.0,50.0,United-States,>50K.
32.0,Private,35595.0,INVALID,13.0,Never-married,INVALID,INVALID,White,INVALID,0.0,0.0,40.0,United-States,<=50K
29.0,Private,251694.0,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
31.0,tahSvgo-e,86143.0,HS-grad,9.0,,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,INVALID,INVALID
52.0,gleF-edvar,text,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Self-emp-inc,543042.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,50.0,United-States,>50K
27.0,INVALID,221912.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,374918.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,90705.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1485.0,40.0,United-States,<=50K
64.0,Private,285610.0,11th,7.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K.
53.0,Local-gov,135102.0,HS-grad,9.0,Married-civ-spouse,Other-service,INVALID,White,Male,0.0,2002.0,45.0,United-States,<=50K
34.0,INVALID,109917.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K.
24.0,Private,36058.0,INVALID,13.0,Never-married,Sales,Not-in-family,White,INVALID,0.0,0.0,50.0,INVALID,<=50K
20.0,INVALID,373935.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,INVALID,Male,0.0,0.0,35.0,United-States,<=50K
56.0,Private,914261,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
69.0,State-gov,34339.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,INVALID,Male,0.0,0.0,40.0,United-States,<=50K
38.0,INVALID,229236.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Other,INVALID,0.0,0.0,40.0,Puerto-Rico,<=50K
34.0,Private,179877.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,191256.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,ajlM,0.0,0.0,40.0,United-States,<=50K
34.0,Private,340917.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Male,2174.0,0.0,45.0,United-States,<=50K.
22.0,Private,157145.0,Assoc-voc,11.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
56.0,Self-emp-not-inc,296991.0,foP-hlcosor,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,England,>50K.
54.0,Local-gov,105788.0,Masters,,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,37.0,United-States,>50K.
41.0,lFaordgve-e,19914.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,>50K
33.0,Private,133278.0,HS-grad,9.0,Never-married,Adm-clerical,dn-chiOwl,Black,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Private,165953.0,INVALID,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
41.0,private,369781.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K.
20.0,?,133061.0,th,5.0,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,160594.0,Assoc-acdm,12.0,Never-married,Prof-specialty,INVALID,White,Male,0.0,0.0,3.0,United-States,<=50K
19.0,?,182609.0,HS-grad,9.0,Never-married,?,Own-child,Black,Female,0.0,0.0,25.0,United-States,<=50K
34.0,Private,48014.0,Bachelors,13.0,Sepaarted,Exec-managerial,Not-in-family,White,INVALID,0.0,0.0,35.0,United-States,<=50K
21.0,Private,184543.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Private,356934.0,INVALID,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,>50K.
46.0,,192235.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K.
40.0,Private,105794.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,14084.0,0.0,50.0,United-States,>50K
60.0,Private,178312.0,INVALID,9.0,INVALID,Sales,Husband,White,Male,7298.0,0.0,65.0,United-States,>50K
37.0,Federal-gov,90881.0,Some-college,10.0,Separated,Exec-managerial,Not-in-family,White,Male,8614.0,0.0,55.0,United-States,>50K
23.0,Private,121471.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
39.0,Private,914261,Bachelors,13.0,Married-civ-spouse,CAR-RPERTIAF,Husband,White,Male,0.0,0.0,52.0,United-States,<=50K.
30.0,Private,204704.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,>50K
20.0,Private,33551.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,230246.0,Bachelors,13.0,Married-civ-spouse,INVALID,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
51.0,Private,338620.0,INVALID,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,INVALID,>50K
38.0,INVALID,58108.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
44.0,Private,326232.0,h8tt7-h,4.0,iodvercD,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,48.0,United-States,<=50K
66.0,Private,914261.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,13.0,United-States,<=50K
42.0,INVALID,85995.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
37.0,Private,32668.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,laMv,0.0,0.0,43.0,United-States,>50K
59.0,Private,118479.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Chnia,<=50K.
43.0,Federal-gov,77370.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,INVALID
42.0,Private,349884.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,
26.0,Private,279833.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,45.0,United-States,>50K
50.0,Private,31014.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
49.0,Self-emp-not-inc,340755.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K.
37.0,Private,123211.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,INVALID,Male,0.0,0.0,44.0,United-States,>50K
47.0,State-gov,142287.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,>50K.
21.0,Private,153209.0,Some-college,10.0,INVALID,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,INVALID
46.0,Local-gov,354962.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0,,<=50K
47.0,INVALID,171807.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K.
45.0,Private,229516.0,HS-grad,9.0,Married-spouse-absent,INVALID,Not-in-family,White,Male,0.0,0.0,72.0,Mexico,<=50K
41.0,Private,173858.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,<=50K
22.0,Private,396895.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Mexico,<=50K
24.0,Private,183772.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K.
42.0,Private,201466.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
48.0,Private,188432.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103.0,0.0,46.0,United-States,>50K
67.0,?,209137.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,257863.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K.
64.0,PRIVATE,151540.0,11th,7.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,16.0,United-States,<=50K
58.0,Private,280309.0,Assoc-acdm,12.0,married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,60.0,United-States,>50K
20.0,Private,316702.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
44.0,Private,304175.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K.
73.0,Private,198526.0,HS-grad,9.0,Widowed,Other-service,Other-relative,White,Female,0.0,0.0,32.0,United-States,<=50K
67.0,?,159542.0,5th-6th,3.0,INVALID,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,203076.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K.
80.0,Private,249983.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
31.0,Private,37546.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1902.0,35.0,United-States,>50K
41.0,Private,174540.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,4.0,United-States,<=50K
53.0,Private,139522.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wfei,White,Female,0.0,1573.0,40.0,aylIt,<=50K.
32.0,Private,206609.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K.
33.0,Private,914261.0,th9,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K.
25.0,Private,276310.0,9th,5.0,INVALID,-tccoinM-pnhaipe,INVALID,White,Male,0.0,0.0,40.0,Mexico,<=50K
46.0,Private,914261.0,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Self-emp-inc,266400.0,Some-college,10.0,Never-married,Handlers-cleaners,Ownc-hild,White,Female,0.0,0.0,40.0,United-States,<=50K.
20.0,Private,129024.0,Some-college,10.0,Never-married,Adm-clerical,INVALID,White,Female,0.0,0.0,35.0,United-States,<=50K.
33.0,Private,137310.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,?,<=50K
36.0,Private,185394.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K.
44.0,Private,267717.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,INVALID,>50K
27.0,oLcal-gov,230885.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
40.0,Private,225823.0,INVALID,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
25.0,Private,104662.0,HS-grad,9.0,eavr-mdereeiN,Other-service,Unmarried,White,Female,0.0,0.0,22.0,United-States,<=50K
36.0,Private,290861.0,11th,7.0,Marrie-spouse-absent,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K.
23.0,Private,205865.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,28.0,United-States,<=50K
33.0,Private,172304.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Self-emp-not-inc,321171.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,130078.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,meleF,0.0,0.0,45.0,United-States,<=50K
18.0,Private,130849.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
35.0,Private,150057.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,48.0,United-States,<=50K.
